266,(98-67)*15+15,266,(81-67)*15+15,133,(61-34)*15+15,0,10*15+15,0,2*15+15,133,(56-34)*15+15,133,(66-34)*15+15,266,(96-67)*15+15,133,(43-34)*15+15,266,(78-67)*15+15,266,(77-67)*15+15,133,(45-34)*15+15,0,7*15+15,266,(85-67)*15+15,133,(42-34)*15+15,133,(52-34)*15+15,0,31*15+15,133,(65-34)*15+15,0,5*15+15,0,18*15+15,266,(68-67)*15+15,266,(80-67)*15+15,0,28*15+15,133,(47-34)*15+15,133,(64-34)*15+15,133,(51-34)*15+15,133,(41-34)*15+15,266,(76-67)*15+15,0,23*15+15,266,(84-67)*15+15,266,(74-67)*15+15,0,33*15+15,0,29*15+15,133,(40-34)*15+15,133,(63-34)*15+15,266,(94-67)*15+15,0,17*15+15,133,(38-34)*15+15,266,(99-67)*15+15,133,(53-34)*15+15,133,(55-34)*15+15,0,20*15+15,0,19*15+15,0,21*15+15,0,12*15+15,133,(46-34)*15+15,266,(90-67)*15+15,266,(87-67)*15+15,0,26*15+15,0,0*15+15,0,27*15+15,133,(60-34)*15+15,133,(49-34)*15+15,133,(37-34)*15+15,266,(70-67)*15+15,133,(44-34)*15+15,133,(48-34)*15+15,0,14*15+15,266,(89-67)*15+15,0,24*15+15,266,(93-67)*15+15,0,3*15+15,0,1*15+15,266,(92-67)*15+15,133,(58-34)*15+15,266,(83-67)*15+15,0,30*15+15,266,(95-67)*15+15,133,(62-34)*15+15,266,(73-67)*15+15,266,(75-67)*15+15,133,(59-34)*15+15,0,15*15+15,133,(50-34)*15+15,266,(86-67)*15+15,133,(34-34)*15+15,0,16*15+15,266,(88-67)*15+15,0,22*15+15,266,(67-67)*15+15,266,(82-67)*15+15,266,(69-67)*15+15,0,6*15+15,0,11*15+15,266,(97-67)*15+15,0,32*15+15,133,(54-34)*15+15,133,(39-34)*15+15,133,(57-34)*15+15,0,9*15+15,266,(91-67)*15+15,133,(35-34)*15+15,0,13*15+15,266,(79-67)*15+15,266,(71-67)*15+15,133,(36-34)*15+15,0,25*15+15,266,(72-67)*15+15,0,4*15+15,0,8*15+15,1469858322
858,86,266,225,708,376,959,19,141,72,133,345,133,495,266,450,408,279,266,180,266,165,552,490,493,490,266,285,742,387,133,285,451,424,133,480,710,453,512,475,266,30,741,292,0,435,133,210,811,70,133,270,511,245,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,719,237,779,186,16,291,748,186,629,400,266,360,266,315,583,133,40,148,580,118,133,405,525,434,490,186,798,387,823,368,22,80,29,68,876,200,0,375,266,405,594,216,583,309,266,390,24,158,266,255,600,294,711,130,458,282,266,105,580,326,133,390,607,286,133,255,266,300,405,266,426,133,479,165,454,151,434,120,418,168,266,45,429,526,471,136,388,152,0,495,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,0,390,754,163,675,416,529,413,1469859255
858,86,266,225,708,376,959,19,141,72,133,345,133,495,266,450,408,279,266,180,266,165,552,490,493,490,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,741,292,0,435,133,210,811,70,133,270,511,245,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,719,237,779,186,16,291,748,186,629,400,266,360,266,315,583,133,40,148,580,118,133,405,525,434,490,186,798,387,823,368,22,80,29,68,876,200,0,375,266,405,594,216,583,309,266,390,24,158,266,255,600,294,711,130,458,282,266,105,580,326,133,390,607,286,133,255,266,300,405,266,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,0,495,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,0,390,754,163,675,416,529,413,1469859270
858,86,266,225,708,376,959,19,141,72,133,345,133,495,266,450,408,279,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,741,292,0,435,133,210,811,70,133,270,511,245,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,16,291,748,186,629,400,266,360,266,315,583,133,40,148,580,118,133,405,525,434,490,186,798,387,823,368,22,80,29,68,876,200,0,375,266,405,594,216,583,309,266,390,24,158,266,255,600,294,711,130,458,282,266,105,580,326,133,390,607,286,133,255,266,300,405,266,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,0,495,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,0,390,753,172,675,416,529,413,1469859285
858,86,266,225,708,376,959,19,141,72,133,345,133,495,266,450,408,279,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,0,435,133,210,811,70,133,270,511,245,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,16,291,748,186,629,400,266,360,266,315,583,133,40,148,580,118,133,405,525,434,490,186,798,387,823,368,22,80,29,68,876,200,0,375,266,405,594,216,583,309,266,390,24,158,266,255,600,294,711,130,458,282,266,105,580,326,133,390,607,286,133,255,266,300,405,266,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,0,495,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,0,390,753,172,675,416,529,413,1469859300
858,86,266,225,708,376,959,19,141,72,133,345,133,495,266,450,408,279,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,0,435,133,210,811,70,133,270,511,245,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,16,291,748,186,629,400,266,360,266,315,583,133,40,148,580,118,133,405,525,434,490,186,798,387,823,368,22,80,29,68,876,200,0,375,266,405,594,216,583,309,266,390,24,158,266,255,600,294,711,130,458,282,266,105,580,326,133,390,607,286,133,255,266,300,405,266,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,0,495,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,0,390,753,172,675,416,529,413,1469859315
858,86,266,225,708,376,959,19,141,72,133,345,133,495,266,450,408,279,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,0,435,133,210,811,70,133,270,511,245,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,16,291,748,186,629,400,266,360,266,315,583,133,40,148,580,118,133,405,525,434,490,186,798,387,823,368,22,80,29,68,876,200,0,375,266,405,594,216,583,309,266,390,24,158,266,255,600,294,711,130,458,282,266,105,580,326,133,390,607,286,133,255,266,300,405,266,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,0,495,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,0,390,753,172,675,416,529,413,1469859331
858,86,266,225,708,376,959,19,141,72,133,345,133,495,266,450,408,279,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,0,435,133,210,811,70,133,270,511,245,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,16,291,748,186,629,400,266,360,266,315,583,133,40,148,580,118,133,405,525,434,490,186,798,387,823,368,22,80,29,68,876,200,0,375,266,405,594,216,855,495,266,390,24,158,266,255,819,514,711,130,458,282,266,105,878,457,133,390,848,505,133,255,266,300,405,266,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,0,495,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,0,390,753,172,675,416,529,413,1469859346
858,86,266,225,708,376,959,19,141,72,133,345,133,495,266,450,602,540,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,0,435,133,210,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,16,291,748,186,629,400,266,360,266,315,583,133,40,148,580,118,133,405,525,434,582,312,798,387,823,368,22,80,29,68,876,200,0,375,266,405,594,216,855,495,266,390,24,158,266,255,819,514,711,130,653,537,266,105,878,457,133,390,848,505,133,255,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,0,495,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,0,390,753,172,675,416,529,413,1469859361
858,86,266,225,708,376,959,19,141,72,881,113,133,495,266,450,602,540,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,0,435,133,210,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,16,291,748,186,629,400,266,360,266,315,583,133,40,148,580,118,133,405,525,434,611,285,798,387,823,368,22,80,29,68,876,200,0,375,266,405,594,216,855,495,266,390,24,158,266,255,819,514,711,130,653,537,266,105,878,457,133,390,848,505,133,255,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,0,495,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,0,390,753,172,675,416,529,413,1469859376
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,602,540,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,0,435,861,473,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,16,291,748,186,629,400,266,360,266,315,583,133,40,148,580,118,133,405,525,434,611,285,798,387,823,368,22,80,29,68,876,200,0,375,266,405,594,216,855,495,266,390,24,158,266,255,819,514,711,130,653,537,266,105,878,457,133,390,848,505,133,255,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,0,495,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,0,390,753,172,675,416,529,413,1469859391
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,602,540,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,0,435,861,473,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,133,405,525,434,611,285,798,387,823,368,22,80,29,68,876,200,0,375,266,405,594,216,855,495,266,390,430,504,266,255,819,514,711,130,653,537,266,105,878,457,133,390,848,505,133,255,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,0,495,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,0,390,753,172,675,416,529,413,1469859406
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,602,540,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,0,435,861,473,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,133,405,525,434,611,285,798,387,823,368,953,208,952,198,876,200,0,375,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,653,537,266,105,878,457,133,390,848,505,133,255,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,0,495,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,0,390,753,172,675,416,529,413,1469859421
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,602,540,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,570,553,861,473,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,133,405,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,653,537,266,105,878,457,133,390,848,505,133,255,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,0,495,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,409,79,753,172,675,416,529,413,1469859436
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,573,564,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,586,575,861,473,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,133,405,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,133,255,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,133,45,409,79,753,172,675,416,529,413,1469859451
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,573,564,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,586,575,861,473,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,133,405,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,133,255,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859466
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,573,564,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,586,575,861,473,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,133,405,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,133,255,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859481
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,573,564,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,586,575,861,473,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,133,405,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,133,255,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859496
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,573,564,266,180,266,165,943,150,934,125,266,285,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,586,575,861,473,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,133,405,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,133,255,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859512
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,573,564,266,180,266,165,943,150,934,125,914,175,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,586,575,861,473,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,133,300,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,133,405,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,133,255,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,133,315,137,87,133,360,865,373,267,376,761,248,264,76,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859527
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,573,564,266,180,266,165,943,150,934,125,914,175,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,586,575,861,473,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,133,405,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,133,255,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,419,407,137,87,403,587,865,373,267,376,761,248,264,76,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859542
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,573,564,266,180,266,165,943,150,934,125,914,175,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,586,575,861,473,811,70,133,270,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,133,405,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,576,481,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,267,376,761,248,264,76,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859557
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,573,564,266,180,266,165,943,150,934,125,914,175,742,387,133,285,451,424,133,480,710,453,899,139,266,30,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,133,405,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,576,481,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,267,376,761,248,264,76,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859572
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,573,564,266,180,266,165,943,150,934,125,914,175,742,387,806,136,451,424,133,480,710,453,899,139,266,30,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,133,450,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,133,405,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,576,481,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,267,376,761,248,264,76,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859587
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,573,564,266,180,266,165,943,150,934,125,914,175,742,387,806,136,451,424,133,480,710,453,899,139,266,30,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,950,346,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,576,481,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,267,376,761,248,264,76,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859602
858,86,266,225,708,376,959,19,141,72,889,109,133,495,266,450,573,564,266,180,266,165,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,266,30,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,576,481,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,267,376,761,248,264,76,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859617
858,86,266,225,708,376,959,19,141,72,889,109,408,422,266,450,573,564,266,180,266,165,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,266,30,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,576,481,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,267,376,761,248,264,76,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859632
858,86,266,225,708,376,959,19,141,72,889,109,408,422,779,431,573,564,266,180,266,165,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,266,30,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,266,105,878,457,133,390,848,505,576,481,266,300,582,523,426,133,479,165,454,151,434,120,418,168,266,45,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,267,376,761,248,453,75,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859647
858,86,266,225,708,376,959,19,141,72,889,109,408,422,779,431,573,564,266,180,835,137,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,887,534,878,457,133,390,848,505,576,481,266,300,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,267,376,761,248,453,75,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859662
858,86,525,160,708,376,959,19,141,72,889,109,408,422,779,431,573,564,266,180,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,266,360,266,315,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,887,534,878,457,133,390,848,505,576,481,266,300,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,267,376,761,248,453,75,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859677
858,86,542,126,708,376,959,19,141,72,889,109,408,422,779,431,573,564,266,180,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,266,405,594,216,855,495,266,390,491,480,266,255,819,514,711,130,672,509,887,534,878,457,133,390,848,505,576,481,266,300,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859692
858,86,542,126,708,376,959,19,141,72,889,109,408,422,779,431,573,564,266,180,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,133,105,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,680,534,491,480,266,255,819,514,711,130,672,509,887,534,878,457,133,390,848,505,576,481,266,300,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859707
