0,28*15+15,0,22*15+15,0,10*15+15,133,(42-34)*15+15,133,(41-34)*15+15,266,(92-67)*15+15,0,11*15+15,133,(34-34)*15+15,266,(95-67)*15+15,133,(58-34)*15+15,0,8*15+15,0,32*15+15,0,21*15+15,266,(76-67)*15+15,133,(63-34)*15+15,266,(89-67)*15+15,0,31*15+15,0,2*15+15,266,(73-67)*15+15,133,(59-34)*15+15,266,(87-67)*15+15,0,14*15+15,0,13*15+15,266,(69-67)*15+15,266,(81-67)*15+15,0,3*15+15,266,(67-67)*15+15,0,15*15+15,0,18*15+15,0,25*15+15,133,(40-34)*15+15,266,(86-67)*15+15,0,1*15+15,266,(75-67)*15+15,133,(65-34)*15+15,133,(66-34)*15+15,266,(85-67)*15+15,266,(84-67)*15+15,133,(50-34)*15+15,266,(78-67)*15+15,266,(70-67)*15+15,133,(54-34)*15+15,133,(49-34)*15+15,0,23*15+15,133,(39-34)*15+15,0,6*15+15,0,17*15+15,133,(44-34)*15+15,0,5*15+15,133,(37-34)*15+15,0,33*15+15,266,(99-67)*15+15,133,(64-34)*15+15,0,24*15+15,133,(51-34)*15+15,0,7*15+15,0,27*15+15,266,(96-67)*15+15,0,19*15+15,0,4*15+15,133,(48-34)*15+15,266,(79-67)*15+15,133,(56-34)*15+15,0,29*15+15,266,(98-67)*15+15,266,(80-67)*15+15,266,(77-67)*15+15,266,(88-67)*15+15,133,(38-34)*15+15,0,9*15+15,133,(45-34)*15+15,133,(46-34)*15+15,133,(62-34)*15+15,133,(55-34)*15+15,0,12*15+15,266,(94-67)*15+15,0,0*15+15,133,(47-34)*15+15,0,20*15+15,133,(43-34)*15+15,133,(61-34)*15+15,266,(93-67)*15+15,133,(53-34)*15+15,266,(72-67)*15+15,266,(83-67)*15+15,0,26*15+15,266,(68-67)*15+15,133,(35-34)*15+15,266,(74-67)*15+15,266,(97-67)*15+15,0,16*15+15,0,30*15+15,266,(82-67)*15+15,266,(90-67)*15+15,266,(71-67)*15+15,133,(60-34)*15+15,133,(36-34)*15+15,133,(57-34)*15+15,133,(52-34)*15+15,266,(91-67)*15+15,1470397895
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,660,70,717,184,725,158,760,278,819,293,729,269,0,360,732,284,519,162,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,818,307,426,187,676,244,679,228,133,345,0,450,266,480,532,496,606,367,715,201,611,225,456,497,466,482,470,512,133,435,457,536,538,517,266,420,798,229,471,167,540,138,590,161,133,420,825,258,846,332,551,182,480,148,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,512,181,133,405,907,214,773,485,859,365,694,523,1470398826
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,660,70,717,184,725,158,760,278,819,293,729,269,0,360,732,284,519,162,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,818,307,426,187,676,244,679,228,133,345,0,450,266,480,532,496,606,367,601,213,611,225,456,497,466,482,470,512,133,435,457,536,538,517,266,420,798,229,471,167,540,138,648,179,133,420,825,258,846,332,551,182,480,148,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,512,181,133,405,907,214,773,485,859,365,694,523,1470398841
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,519,162,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,818,307,426,187,676,244,679,228,133,345,0,450,266,480,532,496,606,367,601,213,611,225,456,497,466,482,470,512,133,435,457,536,538,517,266,420,798,229,471,167,540,138,798,216,133,420,825,258,846,332,551,182,480,148,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,512,181,133,405,907,214,773,485,859,365,694,523,1470398856
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,818,307,426,187,676,244,679,228,133,345,0,450,266,480,532,496,606,367,601,213,611,225,456,497,466,482,470,512,133,435,457,536,538,517,266,420,798,229,471,167,816,242,798,216,133,420,825,258,846,332,551,182,828,216,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,512,181,133,405,930,206,773,485,859,365,694,523,1470398871
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,818,307,906,236,676,244,679,228,133,345,0,450,266,480,532,496,606,367,601,213,611,225,456,497,466,482,470,512,133,435,457,536,538,517,266,420,798,229,868,243,816,242,798,216,133,420,825,258,846,332,813,203,828,216,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,868,203,133,405,930,206,773,485,859,365,694,523,1470398886
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,266,450,818,307,906,236,676,244,679,228,133,345,0,450,266,480,532,496,606,367,601,213,611,225,456,497,466,482,470,512,133,435,457,536,538,517,266,420,798,229,868,243,816,242,798,216,133,420,825,258,846,332,813,203,828,216,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,868,203,133,405,910,194,773,485,859,365,694,523,1470398901
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,436,275,839,87,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,266,450,818,307,906,236,676,244,679,228,133,345,0,450,266,480,532,496,585,288,601,213,611,225,456,497,466,482,470,512,133,435,457,536,538,517,266,420,798,229,868,243,816,242,798,216,133,420,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,929,145,868,203,133,405,910,194,773,485,859,365,694,523,1470398916
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,424,439,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,412,287,578,273,538,260,434,261,922,127,0,390,940,76,409,302,436,275,839,87,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,266,450,818,307,906,236,676,244,679,228,467,467,0,450,266,480,532,496,585,288,601,213,611,225,456,497,466,482,470,512,133,435,457,536,538,517,266,420,798,229,868,243,816,242,798,216,133,420,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,929,145,868,203,133,405,910,194,773,485,859,365,694,523,1470398931
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,770,441,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,412,287,578,273,538,260,434,261,922,127,0,390,940,76,409,302,436,275,839,87,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,266,450,818,307,906,236,676,244,679,228,471,438,0,450,266,480,532,496,585,288,601,213,611,225,456,497,466,482,470,512,133,435,565,442,538,517,566,428,798,229,868,243,816,242,798,216,133,420,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,929,145,868,203,133,405,910,194,773,485,859,365,694,523,1470398946
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,770,441,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,412,287,578,273,538,260,434,261,922,127,0,390,940,76,409,302,436,275,839,87,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,266,450,818,307,906,236,676,244,679,228,471,438,0,450,266,480,532,496,585,288,601,213,611,225,413,413,415,425,412,437,133,435,540,439,538,517,542,426,798,229,868,243,816,242,798,216,133,420,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,929,145,868,203,133,405,910,194,773,485,859,365,694,523,1470398961
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,412,248,770,441,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,412,287,578,273,538,260,434,261,922,127,0,390,940,76,409,302,436,275,839,87,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,266,450,818,307,906,236,676,244,679,228,471,438,0,450,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,133,435,540,439,600,413,535,426,798,229,868,243,816,242,798,216,133,420,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,929,145,868,203,133,405,910,194,773,485,859,365,694,523,1470398976
0,435,847,119,537,243,949,101,903,552,878,274,737,81,914,581,412,248,770,441,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,790,19,667,32,896,287,896,305,874,518,754,46,412,287,578,273,538,260,434,261,922,127,0,390,940,76,409,302,436,275,839,87,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,781,327,818,307,906,236,676,244,679,228,471,438,0,450,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,133,435,540,439,600,413,535,426,798,229,868,243,816,242,798,216,133,420,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,929,145,868,203,133,405,910,194,773,485,859,365,694,523,1470398991
0,435,847,119,537,243,949,101,903,552,878,274,737,81,914,581,412,248,770,441,905,101,0,495,813,99,928,40,133,450,869,496,0,480,930,27,800,14,872,13,896,287,896,305,874,518,828,27,412,287,578,273,538,260,434,261,922,127,0,390,940,76,409,302,436,275,839,87,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,781,327,818,307,906,236,676,244,679,228,471,438,0,450,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,133,435,540,439,600,413,535,426,798,229,868,243,816,242,798,216,133,420,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,929,145,868,203,133,405,910,194,773,485,859,365,694,523,1470399006
0,435,847,119,537,243,949,101,903,552,878,274,764,13,914,581,412,248,770,441,932,54,0,495,800,105,928,40,133,450,869,496,0,480,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,922,127,0,390,940,76,409,302,436,275,787,79,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,781,327,818,307,906,236,676,244,679,228,471,438,0,450,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,133,435,540,439,600,413,535,426,798,229,868,243,816,242,798,216,133,420,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,929,145,868,203,133,405,910,194,773,485,859,365,694,523,1470399021
0,435,847,119,537,243,957,54,903,552,878,274,764,13,914,581,412,248,770,441,949,69,0,495,800,105,928,40,133,450,869,496,0,480,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,922,127,0,390,930,85,409,302,436,275,787,79,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,781,327,818,307,906,236,676,244,679,228,471,438,0,450,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,133,435,540,439,600,413,535,426,798,229,868,243,816,242,798,216,133,420,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,929,145,868,203,133,405,910,194,773,485,859,365,694,523,1470399036
0,435,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,770,441,949,69,0,495,900,55,928,40,133,450,869,496,0,480,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,0,390,935,86,409,302,436,275,877,70,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,781,327,818,307,906,236,676,244,679,228,471,438,0,450,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,133,435,540,439,600,413,535,426,798,229,868,243,816,242,798,216,133,420,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,931,130,868,203,133,405,910,194,773,485,859,365,694,523,1470399051
0,435,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,0,495,900,55,928,40,133,450,869,496,0,480,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,0,390,935,86,409,302,436,275,877,70,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,781,327,818,307,906,236,676,244,679,228,471,438,0,450,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,133,435,540,439,600,413,535,426,798,229,868,243,816,242,798,216,133,420,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,936,112,868,203,947,178,910,194,773,485,859,365,742,509,1470399066
0,435,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,0,495,900,55,928,40,769,325,869,496,0,480,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,0,390,935,86,409,302,436,275,877,70,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,781,327,818,307,906,236,676,244,679,228,471,438,0,450,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,480,451,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,936,112,868,203,941,176,910,194,773,485,859,365,742,509,1470399081
0,435,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,0,495,900,55,928,40,780,399,869,496,0,480,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,0,390,935,86,409,302,436,275,877,70,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,133,465,0,375,421,22,421,43,0,420,781,327,818,307,906,236,676,244,679,228,471,438,0,450,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,480,451,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,936,112,868,203,941,176,910,194,773,485,859,365,742,509,1470399096
0,435,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,0,495,900,55,928,40,784,398,869,496,0,480,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,0,390,935,86,409,302,436,275,877,70,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,0,360,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,802,173,0,375,421,22,421,43,0,420,781,327,818,307,906,236,676,244,679,228,471,438,0,450,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,480,451,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,846,332,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,936,112,868,203,941,176,910,194,773,485,859,365,742,509,1470399111
0,435,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,0,495,900,55,928,40,937,322,869,496,0,480,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,0,390,935,86,409,302,436,275,877,70,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,816,319,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,802,173,0,375,421,22,421,43,0,420,782,346,818,307,906,236,676,244,679,228,471,438,0,450,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,480,451,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,856,349,813,203,828,216,0,405,584,302,644,290,634,273,266,465,680,306,0,465,800,473,936,112,868,203,941,176,910,194,773,485,822,141,742,509,1470399126
0,435,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,0,495,900,55,928,40,938,320,869,496,0,480,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,405,235,935,86,409,302,436,275,877,70,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,816,319,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,802,173,779,335,421,22,421,43,0,420,779,348,818,307,906,236,676,244,679,228,471,438,0,450,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,480,451,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,856,349,813,203,828,216,836,160,584,302,644,290,634,273,266,465,680,306,0,465,800,473,936,112,868,203,941,176,910,194,773,485,822,141,742,509,1470399141
763,415,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,0,495,900,55,928,40,938,320,869,496,0,480,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,405,235,935,86,409,302,436,275,877,70,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,816,319,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,802,173,779,335,421,22,421,43,893,204,779,348,818,307,906,236,676,244,679,228,471,438,0,450,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,480,451,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,856,349,813,203,828,216,836,160,584,302,644,290,634,273,266,465,680,306,0,465,800,473,936,112,868,203,941,176,930,204,773,485,798,133,742,509,1470399156
801,564,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,0,495,900,55,928,40,938,320,869,496,0,480,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,405,235,935,86,409,302,436,275,877,70,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,816,319,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,802,173,779,335,421,22,421,43,893,204,779,348,818,307,906,236,676,244,679,228,471,438,564,400,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,480,451,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,856,349,813,203,828,216,836,160,584,302,644,290,634,273,266,465,680,306,218,429,800,473,936,112,868,203,941,176,930,204,773,485,798,133,742,509,1470399171
801,564,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,0,495,900,55,928,40,938,320,869,496,768,28,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,405,235,935,86,409,302,436,275,877,70,133,480,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,816,319,732,284,843,229,754,295,811,279,747,229,693,259,0,510,266,495,802,173,779,335,421,22,421,43,893,204,779,348,818,307,906,236,676,244,679,228,471,438,564,400,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,480,451,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,856,349,813,203,828,216,836,160,584,302,644,290,634,273,266,465,680,306,727,317,800,473,936,112,868,203,941,176,930,204,773,485,798,133,742,509,1470399186
801,564,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,865,55,900,55,928,40,938,320,869,496,768,28,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,405,235,935,86,409,302,436,275,877,70,748,450,133,495,726,183,731,211,720,196,723,169,760,278,819,293,729,269,816,319,732,284,843,229,754,295,811,279,747,229,693,259,679,212,266,495,802,173,779,335,421,22,421,43,893,204,779,348,818,307,906,236,676,244,679,228,471,438,564,400,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,480,451,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,856,349,813,203,828,216,836,160,584,302,644,290,634,273,266,465,680,306,727,317,800,473,936,112,868,203,941,176,930,204,773,485,798,133,742,509,1470399201
801,564,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,865,55,900,55,928,40,938,320,869,496,768,28,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,405,235,935,86,409,302,436,275,877,70,748,450,680,157,726,183,731,211,720,196,723,169,760,278,819,293,729,269,816,319,732,284,843,229,754,295,811,279,747,229,693,259,679,212,266,495,802,173,779,335,421,22,421,43,893,204,779,348,818,307,906,236,676,244,679,228,471,438,564,400,266,480,534,413,585,288,601,213,611,225,413,413,415,425,412,437,480,451,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,856,349,813,203,828,216,836,160,584,302,644,290,634,273,570,559,680,306,727,317,800,473,936,112,868,203,941,176,930,204,773,485,798,133,742,509,1470399216
801,564,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,865,55,900,55,928,40,938,320,869,496,768,28,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,405,235,935,86,409,302,436,275,877,70,748,450,680,157,726,183,731,211,720,196,723,169,760,278,819,293,729,269,816,319,732,284,843,229,754,295,811,279,747,229,693,259,679,212,782,397,802,173,779,335,421,22,421,43,893,204,779,348,818,307,906,236,676,244,679,228,471,438,564,400,460,490,534,413,585,288,601,213,611,225,413,413,415,425,412,437,475,464,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,856,349,813,203,828,216,836,160,584,302,644,290,634,273,570,559,680,306,727,317,800,473,936,112,868,203,941,176,930,204,773,485,798,133,742,509,1470399231
801,564,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,865,55,900,55,928,40,938,320,869,496,768,28,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,405,235,935,86,409,302,436,275,877,70,748,450,680,157,726,183,731,211,720,196,723,169,760,278,819,293,729,269,816,319,732,284,843,229,754,295,811,279,747,229,693,259,679,212,782,397,802,173,779,335,421,22,421,43,893,204,779,348,818,307,906,236,676,244,679,228,471,438,564,400,614,344,534,413,585,288,601,213,611,225,413,413,415,425,412,437,556,370,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,856,349,813,203,828,216,836,160,584,302,644,290,634,273,832,431,680,306,727,317,800,473,936,112,868,203,941,176,930,204,773,485,798,133,742,509,1470399246
529,227,863,84,537,243,957,54,903,552,878,274,764,13,914,581,412,248,813,69,949,69,865,55,900,55,928,40,938,320,869,496,768,28,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,405,235,935,86,409,302,436,275,877,70,748,450,680,157,726,183,731,211,720,196,723,169,760,278,819,293,729,269,816,319,732,284,843,229,754,295,811,279,747,229,693,259,679,212,858,459,802,173,779,335,421,22,421,43,893,204,779,348,818,307,906,236,676,244,679,228,471,438,564,400,614,344,534,413,585,288,601,213,611,225,413,413,415,425,412,437,556,370,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,856,349,813,203,828,216,836,160,584,302,644,290,634,273,856,444,680,306,727,317,857,429,936,112,868,203,941,176,930,204,773,485,798,133,742,509,1470399261
529,227,863,84,537,243,957,54,718,558,878,274,764,13,410,198,412,248,813,69,949,69,865,55,900,55,928,40,938,320,869,496,768,28,930,27,800,14,872,13,896,287,896,305,874,518,827,28,412,287,578,273,538,260,434,261,925,99,405,235,935,86,409,302,436,275,877,70,748,450,680,157,726,183,731,211,720,196,723,169,760,278,819,293,729,269,816,319,732,284,843,229,754,295,811,279,747,229,693,259,679,212,858,459,802,173,779,335,421,22,421,43,893,204,779,348,818,307,906,236,676,244,679,228,471,438,564,400,614,344,534,413,585,288,601,213,611,225,413,413,415,425,412,437,556,370,540,439,600,413,535,426,798,229,868,243,816,242,798,216,825,188,825,258,856,349,813,203,828,216,836,160,584,302,644,290,634,273,856,444,680,306,727,317,857,429,936,112,868,203,941,176,930,204,883,151,798,133,742,509,1470399276
