133,(39-34)*15+15,266,(84-67)*15+15,0,24*15+15,266,(94-67)*15+15,266,(83-67)*15+15,133,(34-34)*15+15,266,(70-67)*15+15,0,29*15+15,0,32*15+15,133,(41-34)*15+15,0,28*15+15,0,6*15+15,266,(97-67)*15+15,266,(93-67)*15+15,0,14*15+15,0,25*15+15,133,(47-34)*15+15,266,(74-67)*15+15,0,13*15+15,266,(90-67)*15+15,0,4*15+15,0,7*15+15,0,16*15+15,0,11*15+15,133,(50-34)*15+15,133,(51-34)*15+15,0,26*15+15,133,(63-34)*15+15,0,33*15+15,133,(37-34)*15+15,133,(52-34)*15+15,0,1*15+15,133,(46-34)*15+15,133,(55-34)*15+15,133,(49-34)*15+15,133,(40-34)*15+15,266,(92-67)*15+15,133,(48-34)*15+15,133,(59-34)*15+15,133,(58-34)*15+15,266,(77-67)*15+15,133,(35-34)*15+15,266,(99-67)*15+15,133,(54-34)*15+15,266,(68-67)*15+15,266,(85-67)*15+15,0,15*15+15,133,(57-34)*15+15,266,(81-67)*15+15,266,(87-67)*15+15,266,(67-67)*15+15,266,(72-67)*15+15,266,(71-67)*15+15,266,(79-67)*15+15,0,27*15+15,0,2*15+15,266,(86-67)*15+15,133,(36-34)*15+15,0,20*15+15,133,(64-34)*15+15,133,(53-34)*15+15,0,0*15+15,266,(95-67)*15+15,266,(69-67)*15+15,133,(61-34)*15+15,0,18*15+15,0,17*15+15,133,(42-34)*15+15,0,3*15+15,0,12*15+15,266,(91-67)*15+15,266,(80-67)*15+15,133,(56-34)*15+15,0,9*15+15,266,(76-67)*15+15,0,23*15+15,0,21*15+15,266,(78-67)*15+15,266,(98-67)*15+15,133,(38-34)*15+15,133,(44-34)*15+15,0,10*15+15,0,19*15+15,266,(88-67)*15+15,133,(65-34)*15+15,266,(75-67)*15+15,133,(60-34)*15+15,266,(82-67)*15+15,133,(66-34)*15+15,0,30*15+15,133,(45-34)*15+15,133,(62-34)*15+15,0,5*15+15,266,(96-67)*15+15,266,(89-67)*15+15,0,31*15+15,0,22*15+15,0,8*15+15,266,(73-67)*15+15,133,(43-34)*15+15,1470049276
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050686
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050701
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050716
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050731
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050746
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050761
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050776
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050791
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050806
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050821
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050836
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050851
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050866
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050881
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050896
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050911
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050926
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050941
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050956
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050971
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050986
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470051001
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470051016
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470051031
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470051046
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470051061
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470051076
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470051091
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470051106
