266,(98-67)*15+15,133,(40-34)*15+15,266,(72-67)*15+15,266,(94-67)*15+15,266,(87-67)*15+15,266,(89-67)*15+15,266,(96-67)*15+15,266,(70-67)*15+15,133,(66-34)*15+15,0,17*15+15,0,20*15+15,133,(65-34)*15+15,0,1*15+15,266,(76-67)*15+15,0,9*15+15,266,(91-67)*15+15,133,(60-34)*15+15,133,(47-34)*15+15,133,(58-34)*15+15,133,(53-34)*15+15,133,(37-34)*15+15,0,23*15+15,0,16*15+15,0,26*15+15,266,(75-67)*15+15,0,13*15+15,133,(44-34)*15+15,266,(69-67)*15+15,133,(62-34)*15+15,133,(56-34)*15+15,0,29*15+15,0,7*15+15,266,(83-67)*15+15,133,(50-34)*15+15,0,24*15+15,266,(86-67)*15+15,133,(57-34)*15+15,0,0*15+15,266,(82-67)*15+15,133,(54-34)*15+15,266,(88-67)*15+15,133,(59-34)*15+15,0,22*15+15,0,27*15+15,266,(67-67)*15+15,133,(49-34)*15+15,0,25*15+15,133,(64-34)*15+15,266,(95-67)*15+15,0,2*15+15,266,(84-67)*15+15,0,11*15+15,266,(68-67)*15+15,0,10*15+15,0,4*15+15,0,19*15+15,133,(39-34)*15+15,266,(73-67)*15+15,266,(80-67)*15+15,266,(71-67)*15+15,133,(46-34)*15+15,0,14*15+15,0,33*15+15,0,18*15+15,133,(51-34)*15+15,133,(45-34)*15+15,266,(81-67)*15+15,133,(55-34)*15+15,133,(61-34)*15+15,266,(97-67)*15+15,133,(42-34)*15+15,133,(36-34)*15+15,0,30*15+15,133,(34-34)*15+15,0,5*15+15,0,15*15+15,133,(35-34)*15+15,266,(99-67)*15+15,0,32*15+15,0,28*15+15,133,(63-34)*15+15,133,(52-34)*15+15,0,12*15+15,266,(77-67)*15+15,266,(85-67)*15+15,266,(92-67)*15+15,0,3*15+15,0,8*15+15,266,(74-67)*15+15,266,(90-67)*15+15,0,6*15+15,133,(43-34)*15+15,133,(41-34)*15+15,266,(79-67)*15+15,133,(48-34)*15+15,266,(93-67)*15+15,266,(78-67)*15+15,0,31*15+15,0,21*15+15,133,(38-34)*15+15,1470386683
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,133,480,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,437,175,715,522,587,179,0,120,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,266,15,654,223,693,394,743,405,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387618
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,437,175,715,522,587,179,0,120,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,266,15,654,223,693,394,707,408,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387633
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,499,282,9,274,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,437,175,715,522,587,179,0,120,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,266,15,654,223,693,394,707,408,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387648
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,499,282,414,128,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,437,175,715,522,587,179,494,87,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,266,15,654,223,693,394,707,408,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387663
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,499,282,414,128,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,707,192,654,223,693,394,707,408,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387678
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,499,282,414,128,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,707,454,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,736,129,266,105,266,210,266,75,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387693
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,499,282,414,128,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,835,528,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,736,129,266,105,266,210,266,75,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387708
266,480,471,78,266,90,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,736,129,266,105,266,210,266,75,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387723
266,480,471,78,266,90,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,736,129,266,105,266,210,789,44,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387738
266,480,471,78,266,90,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,736,129,266,105,266,210,787,45,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387753
266,480,471,78,691,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,736,129,266,105,266,210,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387768
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,736,129,755,106,266,210,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387783
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,266,210,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,841,297,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,734,128,614,347,458,99,1470387798
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,266,210,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,734,128,614,347,458,99,1470387813
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,455,299,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,266,210,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,266,165,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,734,128,614,347,458,99,1470387828
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,266,210,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,762,212,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,734,128,614,347,458,99,1470387843
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,266,210,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,599,199,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,734,128,614,347,458,99,1470387858
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,266,210,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,595,210,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,734,128,614,347,458,99,1470387873
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,266,210,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,728,219,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,672,190,266,195,603,77,266,405,839,254,734,128,614,347,458,99,1470387888
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,266,210,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,728,219,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,672,190,782,122,603,77,266,405,897,298,734,128,614,347,458,99,1470387903
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,475,138,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,728,219,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,672,190,782,122,603,77,266,405,897,298,734,128,614,347,458,99,1470387918
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,876,175,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,475,138,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,728,219,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,672,190,782,122,603,77,266,405,897,298,734,128,614,347,458,99,1470387933
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,690,178,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,475,138,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,728,219,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,672,190,782,122,603,77,266,405,897,298,734,128,614,347,458,99,1470387948
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,434,541,437,175,715,522,587,179,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,581,209,676,362,708,190,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,475,138,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,728,219,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,672,190,782,122,603,77,266,405,897,298,734,128,614,347,458,99,1470387963
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,434,541,437,175,715,522,587,180,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,581,209,676,362,707,197,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,475,138,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,728,219,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,670,198,782,122,603,77,266,405,897,298,734,128,614,347,458,99,1470387978
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,434,541,437,175,715,522,587,180,483,200,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,605,212,676,362,707,197,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,475,138,719,29,655,425,684,438,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,728,219,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,670,198,782,122,603,77,266,405,897,298,734,128,614,347,458,99,1470387993
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,434,541,437,175,715,522,587,180,483,200,266,255,455,111,785,198,472,164,674,117,548,165,442,143,555,230,266,330,793,313,605,212,676,362,707,197,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,475,138,719,29,655,425,684,438,613,297,601,506,813,370,785,185,731,353,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,728,219,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,670,198,782,122,603,77,266,405,897,298,734,128,614,347,458,99,1470388008
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,434,541,437,175,715,522,587,180,483,200,266,255,455,111,785,198,472,164,674,117,548,165,617,134,555,230,266,330,793,313,605,212,676,362,707,197,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,475,138,719,29,655,425,684,438,613,297,601,506,813,370,785,185,731,353,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,728,219,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,670,198,782,122,603,77,266,405,897,298,734,128,614,347,458,99,1470388023
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,490,556,437,175,715,522,587,180,483,200,419,524,455,111,785,198,472,164,674,117,548,165,613,137,555,230,266,330,793,313,605,212,676,362,707,197,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,475,138,719,29,655,425,684,438,613,297,601,506,813,370,785,185,731,353,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,728,219,266,285,266,390,594,245,664,311,828,297,266,360,713,284,725,312,670,198,782,122,603,77,266,405,897,298,734,128,614,347,458,99,1470388038
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,487,557,437,175,715,522,587,180,483,200,455,543,455,111,785,198,472,164,674,117,548,165,613,137,555,230,266,330,793,313,605,212,676,362,707,197,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,475,138,719,29,655,425,684,438,613,297,601,506,813,370,785,185,731,353,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,728,219,759,266,266,390,594,245,664,311,828,297,266,360,713,284,725,312,670,198,782,122,603,77,266,405,897,298,734,128,614,347,458,99,1470388053
266,480,471,78,683,549,266,420,266,315,266,345,266,450,718,548,499,282,414,128,584,152,659,152,511,151,711,162,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,549,277,767,297,715,535,487,557,437,175,715,522,587,180,483,200,455,543,455,111,785,198,472,164,674,117,548,165,613,137,555,230,266,330,793,313,605,212,676,362,707,197,654,223,693,394,707,408,266,435,640,380,266,270,728,333,786,284,618,531,497,433,532,492,738,117,755,106,475,138,719,29,655,425,684,438,613,297,601,506,813,370,785,185,731,353,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,549,121,764,92,536,136,728,219,599,316,266,390,594,245,664,311,828,297,266,360,713,284,725,312,670,198,782,122,603,77,266,405,416,266,734,128,614,347,458,99,1470388068
