0,8*15+15,266,(69-67)*15+15,0,9*15+15,266,(94-67)*15+15,0,25*15+15,266,(85-67)*15+15,266,(84-67)*15+15,133,(61-34)*15+15,133,(63-34)*15+15,0,13*15+15,133,(39-34)*15+15,266,(98-67)*15+15,133,(51-34)*15+15,266,(90-67)*15+15,266,(95-67)*15+15,266,(87-67)*15+15,0,6*15+15,0,0*15+15,0,19*15+15,133,(66-34)*15+15,133,(62-34)*15+15,266,(68-67)*15+15,266,(79-67)*15+15,133,(43-34)*15+15,0,28*15+15,133,(53-34)*15+15,266,(70-67)*15+15,0,3*15+15,0,23*15+15,133,(41-34)*15+15,0,18*15+15,0,10*15+15,133,(40-34)*15+15,266,(99-67)*15+15,0,15*15+15,266,(97-67)*15+15,0,33*15+15,133,(48-34)*15+15,133,(47-34)*15+15,266,(73-67)*15+15,0,22*15+15,133,(34-34)*15+15,133,(52-34)*15+15,0,24*15+15,266,(67-67)*15+15,133,(45-34)*15+15,266,(74-67)*15+15,0,4*15+15,0,21*15+15,133,(64-34)*15+15,0,17*15+15,266,(91-67)*15+15,266,(80-67)*15+15,133,(35-34)*15+15,266,(78-67)*15+15,133,(46-34)*15+15,266,(96-67)*15+15,133,(55-34)*15+15,133,(59-34)*15+15,0,29*15+15,133,(50-34)*15+15,0,32*15+15,266,(77-67)*15+15,0,30*15+15,266,(89-67)*15+15,266,(75-67)*15+15,0,5*15+15,133,(37-34)*15+15,266,(93-67)*15+15,0,20*15+15,0,12*15+15,266,(71-67)*15+15,266,(72-67)*15+15,0,14*15+15,133,(44-34)*15+15,133,(57-34)*15+15,133,(42-34)*15+15,266,(81-67)*15+15,133,(58-34)*15+15,133,(65-34)*15+15,266,(82-67)*15+15,133,(56-34)*15+15,0,7*15+15,0,26*15+15,0,16*15+15,133,(49-34)*15+15,0,27*15+15,266,(86-67)*15+15,0,11*15+15,266,(88-67)*15+15,133,(54-34)*15+15,266,(92-67)*15+15,0,31*15+15,0,1*15+15,133,(38-34)*15+15,133,(60-34)*15+15,266,(83-67)*15+15,266,(76-67)*15+15,133,(36-34)*15+15,0,2*15+15,1478083997
951,512,932,369,406,451,870,504,0,390,926,356,266,270,510,418,485,457,928,380,133,90,871,461,133,270,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,538,291,133,150,0,435,133,300,266,60,441,446,875,517,133,120,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,878,242,503,53,133,285,865,230,266,15,133,180,919,30,920,41,896,576,152,472,940,529,266,375,266,210,133,30,434,564,454,529,908,455,133,330,133,390,610,55,417,144,425,155,266,165,0,465,712,453,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,133,480,933,207,133,345,0,120,894,159,909,183,956,156,0,420,266,300,0,180,474,470,133,315,875,254,0,480,652,102,950,547,836,50,911,143,941,130,133,45,715,351,1478084449
951,512,932,369,406,451,870,504,0,390,926,356,266,270,510,418,485,457,928,380,133,90,871,461,133,270,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,538,291,133,150,0,435,133,300,266,60,441,446,875,517,133,120,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,878,242,503,53,133,285,865,230,266,15,133,180,919,30,920,41,896,576,152,472,940,529,266,375,266,210,133,30,434,564,454,529,908,455,133,330,133,390,610,55,417,144,425,155,266,165,0,465,712,453,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,133,480,933,207,133,345,0,120,894,159,909,183,956,156,0,420,266,300,0,180,474,470,133,315,875,254,0,480,652,102,950,547,836,50,911,143,941,130,133,45,715,351,1478084464
951,512,932,369,406,451,870,504,0,390,926,356,266,270,510,418,485,457,928,380,133,90,871,461,133,270,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,538,291,133,150,0,435,133,300,266,60,441,446,875,517,133,120,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,878,242,503,53,133,285,865,230,266,15,133,180,919,30,920,41,896,576,152,472,940,529,266,375,266,210,133,30,434,564,454,529,908,455,133,330,939,113,610,55,417,144,425,155,266,165,0,465,712,453,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,133,480,933,207,133,345,0,120,894,159,909,183,956,156,0,420,266,300,0,180,474,470,133,315,875,254,0,480,652,102,950,547,836,50,911,143,941,130,133,45,715,351,1478084479
951,512,932,369,406,451,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,133,270,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,538,291,735,608,0,435,133,300,266,60,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,878,242,503,53,133,285,865,230,266,15,816,39,919,30,920,41,896,576,152,472,940,529,266,375,266,210,133,30,434,564,454,529,908,455,133,330,939,113,610,55,417,144,425,155,266,165,0,465,712,453,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,133,480,933,207,133,345,0,120,894,159,909,183,956,156,0,420,266,300,0,180,474,470,133,315,875,254,0,480,870,112,950,547,836,50,911,143,941,130,133,45,715,351,1478084494
951,512,932,369,406,451,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,133,270,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,538,291,735,608,0,435,133,300,266,60,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,878,242,421,36,900,266,865,230,266,15,816,39,919,30,920,41,896,576,152,472,940,529,266,375,266,210,421,22,434,564,454,529,908,455,133,330,939,113,610,55,417,144,425,155,266,165,0,465,712,453,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,133,480,933,207,133,345,0,120,894,159,909,183,956,156,0,420,266,300,0,180,474,470,133,315,875,254,0,480,870,112,950,547,836,50,911,143,941,130,133,45,715,351,1478084509
951,512,932,369,406,451,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,538,291,735,608,0,435,133,300,266,60,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,878,242,421,36,900,266,865,230,266,15,816,39,919,30,920,41,896,576,152,472,940,529,266,375,266,210,421,22,434,564,454,529,908,455,424,49,939,113,610,55,417,144,425,155,266,165,0,465,712,453,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,133,480,933,207,919,97,0,120,894,159,909,183,956,156,0,420,266,300,0,180,474,470,133,315,875,254,0,480,870,112,950,547,836,50,911,143,941,130,133,45,715,351,1478084524
951,512,932,369,406,451,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,538,291,735,608,0,435,133,300,266,60,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,878,242,421,36,900,266,865,230,266,15,816,39,919,30,920,41,896,576,152,472,940,529,266,375,266,210,421,22,434,564,454,529,908,455,424,49,939,113,610,55,417,144,425,155,266,165,0,465,712,453,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,133,480,933,207,919,97,846,96,894,159,909,183,956,156,0,420,266,300,0,180,474,470,133,315,875,254,0,480,870,112,950,547,836,50,911,143,941,130,133,45,715,351,1478084539
951,512,932,369,406,451,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,538,291,735,608,0,435,133,300,266,60,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,421,36,900,266,424,287,266,15,816,39,919,30,920,41,896,576,152,472,940,529,266,375,266,210,421,22,434,564,454,529,908,455,424,49,939,113,610,55,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,133,480,933,207,919,97,846,96,894,159,909,183,956,156,0,420,266,300,0,180,474,470,133,315,419,302,0,480,870,112,950,547,836,50,911,143,941,130,133,45,715,351,1478084554
951,512,932,369,406,451,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,746,267,735,608,0,435,133,300,266,60,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,152,472,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,133,480,933,207,919,97,846,96,894,159,909,183,956,156,0,420,266,300,0,180,474,470,133,315,419,302,0,480,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084569
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,152,472,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,133,480,933,207,919,97,846,96,894,159,909,183,956,156,0,420,266,300,0,180,474,470,133,315,419,302,0,480,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084584
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084599
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084614
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084629
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084644
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084659
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084674
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084689
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084704
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084719
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084734
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084749
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084764
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084779
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084794
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084809
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084824
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084839
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084854
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,133,45,715,351,1478084869
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,741,242,735,608,580,485,133,300,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,266,375,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,133,315,419,302,873,450,870,112,950,547,781,53,911,143,941,130,678,285,715,351,1478084884
951,512,932,369,526,265,870,504,0,390,926,356,266,270,510,418,485,457,928,380,949,579,871,461,897,591,951,364,401,434,868,533,0,105,941,453,0,300,867,484,456,543,463,555,778,413,735,608,580,485,618,88,513,251,441,446,875,517,489,484,887,548,889,563,447,434,915,343,449,420,864,470,900,501,953,498,944,466,709,338,425,313,870,223,437,327,424,287,266,15,777,41,919,30,920,41,896,576,550,265,940,529,623,103,266,210,828,196,434,564,454,529,908,455,846,210,939,113,906,263,417,144,425,155,266,165,0,465,696,326,266,135,430,133,133,60,407,469,31,290,0,195,424,455,266,90,0,225,133,165,133,360,904,172,912,195,890,129,931,85,933,207,919,97,846,96,894,159,909,183,956,156,504,238,266,300,0,180,474,470,638,119,419,302,873,450,870,112,950,547,781,53,911,143,941,130,666,267,715,351,1478084899
