266,(71-67)*15+15,266,(82-67)*15+15,0,23*15+15,0,3*15+15,266,(85-67)*15+15,266,(80-67)*15+15,133,(51-34)*15+15,0,24*15+15,266,(76-67)*15+15,266,(98-67)*15+15,133,(53-34)*15+15,133,(45-34)*15+15,133,(66-34)*15+15,0,16*15+15,266,(77-67)*15+15,133,(38-34)*15+15,133,(52-34)*15+15,133,(49-34)*15+15,0,15*15+15,266,(73-67)*15+15,266,(89-67)*15+15,0,32*15+15,133,(64-34)*15+15,266,(69-67)*15+15,0,28*15+15,133,(50-34)*15+15,266,(97-67)*15+15,0,18*15+15,0,21*15+15,0,1*15+15,133,(59-34)*15+15,133,(55-34)*15+15,0,31*15+15,133,(48-34)*15+15,133,(65-34)*15+15,0,8*15+15,133,(61-34)*15+15,266,(93-67)*15+15,266,(68-67)*15+15,266,(78-67)*15+15,0,20*15+15,266,(96-67)*15+15,266,(88-67)*15+15,266,(90-67)*15+15,0,4*15+15,133,(44-34)*15+15,266,(72-67)*15+15,266,(67-67)*15+15,266,(95-67)*15+15,0,10*15+15,266,(84-67)*15+15,133,(42-34)*15+15,133,(37-34)*15+15,266,(83-67)*15+15,0,29*15+15,0,12*15+15,266,(99-67)*15+15,266,(87-67)*15+15,266,(75-67)*15+15,266,(86-67)*15+15,0,5*15+15,0,14*15+15,0,0*15+15,133,(46-34)*15+15,0,2*15+15,133,(47-34)*15+15,133,(63-34)*15+15,0,13*15+15,0,11*15+15,133,(41-34)*15+15,0,27*15+15,133,(58-34)*15+15,133,(43-34)*15+15,133,(60-34)*15+15,133,(57-34)*15+15,133,(62-34)*15+15,266,(92-67)*15+15,133,(56-34)*15+15,0,7*15+15,266,(94-67)*15+15,133,(39-34)*15+15,133,(36-34)*15+15,0,22*15+15,133,(40-34)*15+15,0,9*15+15,0,6*15+15,0,19*15+15,0,26*15+15,266,(91-67)*15+15,266,(70-67)*15+15,0,30*15+15,0,33*15+15,0,17*15+15,0,25*15+15,266,(74-67)*15+15,266,(81-67)*15+15,133,(54-34)*15+15,133,(34-34)*15+15,266,(79-67)*15+15,133,(35-34)*15+15,1464628318
957,471,266,240,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,658,453,398,187,407,202,1464629291
957,471,266,240,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,658,453,398,187,407,202,1464629306
957,471,266,240,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,658,453,398,187,407,202,1464629321
957,471,266,240,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,657,505,0,390,496,510,266,225,133,315,658,453,398,187,407,202,1464629335
957,471,266,240,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,404,420,0,390,496,510,266,225,133,315,658,453,398,187,407,202,1464629350
957,471,266,240,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,404,420,0,390,496,510,266,225,539,457,658,453,398,187,407,202,1464629365
957,471,468,468,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,404,420,0,390,496,510,488,469,533,460,658,453,398,187,407,202,1464629380
957,471,924,349,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,404,420,0,390,496,510,934,346,533,460,658,453,398,187,407,202,1464629395
957,471,921,351,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,544,565,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,404,420,0,390,496,510,934,346,533,460,658,453,398,187,407,202,1464629410
957,471,921,351,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,553,557,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,605,479,591,470,0,300,0,405,245,328,554,262,702,400,693,388,404,420,0,390,496,510,934,346,533,460,658,453,398,187,407,202,1464629425
957,471,921,351,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,553,557,266,300,604,287,918,277,607,196,827,129,706,154,870,140,841,150,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,469,466,467,476,591,470,0,300,0,405,245,328,554,262,702,400,693,388,404,420,0,390,496,510,934,346,533,460,658,453,398,187,407,202,1464629440
957,471,921,351,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,553,557,721,466,604,287,918,277,607,196,827,129,706,154,870,140,841,150,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,469,466,467,476,591,470,0,300,0,405,259,336,554,262,702,400,693,388,404,420,0,390,496,510,934,346,533,460,658,453,398,187,407,202,1464629455
957,471,921,351,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,401,350,402,363,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,553,557,721,466,604,287,918,277,607,196,827,129,706,154,870,140,841,150,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,469,466,467,476,591,470,0,300,0,405,259,336,554,262,702,400,693,388,404,420,0,390,496,510,934,346,533,460,658,453,398,187,407,202,1464629470
957,471,921,351,539,228,885,507,767,79,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,570,109,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,401,350,399,362,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,553,557,721,466,604,287,918,277,607,196,827,129,706,154,870,140,841,150,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,469,466,467,476,591,470,0,300,0,405,259,336,554,262,702,400,693,388,404,420,0,390,496,510,934,346,533,460,658,453,398,187,407,202,1464629485
957,471,921,351,539,228,885,507,767,79,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,570,109,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,401,350,399,362,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,553,557,721,466,604,287,918,277,607,196,827,129,706,154,870,140,841,150,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,469,466,467,476,591,470,0,300,0,405,259,336,554,262,702,400,693,388,404,420,0,390,496,510,934,346,533,460,658,453,398,187,407,202,1464629500
957,471,921,351,539,228,885,507,767,79,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,570,109,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,401,350,399,362,918,319,775,116,928,293,400,134,476,215,672,428,587,253,591,272,704,453,667,439,553,557,721,466,604,287,918,277,607,196,827,129,706,154,870,140,841,150,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,469,466,467,476,591,470,0,300,0,405,259,336,554,262,702,400,693,388,404,420,0,390,496,510,934,346,533,460,658,453,398,187,407,202,1464629515
957,471,921,351,539,228,885,507,767,79,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,570,109,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,400,353,399,362,918,319,775,116,928,293,400,283,476,215,672,428,587,253,591,272,704,453,667,439,553,557,721,466,604,287,918,277,607,196,827,129,706,154,870,140,841,150,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,469,466,467,476,591,470,0,300,0,405,259,336,554,262,702,400,693,388,404,420,0,390,496,510,934,346,533,460,658,453,400,239,400,226,1464629530
957,471,921,351,539,228,885,507,767,79,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,570,109,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,400,353,399,362,918,319,775,116,928,293,400,283,476,215,672,428,587,253,591,272,704,453,667,439,553,557,721,466,604,287,918,277,607,196,827,129,706,154,870,140,841,150,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,469,466,467,476,591,470,0,300,0,405,259,336,554,262,702,400,693,388,404,420,0,390,496,510,934,346,533,460,658,453,400,239,400,226,1464629545
957,471,921,351,539,228,885,507,767,79,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,570,109,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,400,353,399,362,918,319,775,116,928,293,400,283,476,215,672,428,587,253,591,272,704,453,667,439,553,557,721,466,604,287,918,277,607,196,827,129,706,154,870,140,841,150,819,224,906,265,733,184,662,181,637,57,715,170,722,130,618,68,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,469,466,467,476,591,470,0,300,0,405,399,303,554,262,702,400,693,388,404,420,0,390,496,510,934,346,533,460,658,453,400,239,400,226,1464629560
957,471,921,351,539,228,885,507,767,79,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,570,109,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,598,223,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,400,353,399,362,918,319,775,116,928,293,400,283,476,215,672,428,587,253,591,272,704,453,667,439,553,557,721,466,604,287,918,277,607,196,827,129,706,154,870,140,841,150,819,224,906,265,733,184,662,181,637,57,715,170,722,130,618,68,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,469,466,467,476,591,470,0,300,411,314,403,302,554,262,702,400,693,388,404,420,0,390,496,510,934,346,533,460,658,453,400,239,400,226,1464629575
957,471,921,351,539,228,885,507,767,79,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,570,109,702,75,822,282,690,87,583,91,667,356,644,329,768,323,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,598,223,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,400,353,399,362,918,319,775,116,928,293,400,283,476,215,672,428,587,253,591,272,704,453,667,439,553,557,721,466,604,287,918,277,607,196,827,129,706,154,870,140,841,150,819,224,906,265,733,184,662,181,637,57,715,170,722,130,618,68,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,469,466,467,476,591,470,729,101,411,314,403,302,554,262,702,400,693,388,404,420,862,450,496,510,934,346,533,460,658,453,400,239,400,226,1464629590
