133,(55-34)*15+15,266,(77-67)*15+15,0,2*15+15,0,21*15+15,0,9*15+15,133,(53-34)*15+15,133,(41-34)*15+15,0,0*15+15,133,(40-34)*15+15,266,(71-67)*15+15,266,(72-67)*15+15,0,1*15+15,266,(67-67)*15+15,0,6*15+15,0,26*15+15,266,(98-67)*15+15,133,(52-34)*15+15,0,31*15+15,0,16*15+15,133,(43-34)*15+15,266,(92-67)*15+15,133,(60-34)*15+15,0,8*15+15,133,(61-34)*15+15,266,(88-67)*15+15,133,(62-34)*15+15,133,(46-34)*15+15,0,33*15+15,266,(90-67)*15+15,133,(51-34)*15+15,0,32*15+15,0,22*15+15,133,(58-34)*15+15,266,(80-67)*15+15,0,14*15+15,0,11*15+15,0,5*15+15,266,(96-67)*15+15,266,(78-67)*15+15,266,(89-67)*15+15,0,13*15+15,133,(36-34)*15+15,0,23*15+15,0,4*15+15,266,(83-67)*15+15,266,(70-67)*15+15,266,(86-67)*15+15,133,(35-34)*15+15,0,24*15+15,133,(47-34)*15+15,133,(64-34)*15+15,266,(95-67)*15+15,133,(57-34)*15+15,266,(97-67)*15+15,266,(91-67)*15+15,266,(82-67)*15+15,266,(84-67)*15+15,0,25*15+15,133,(65-34)*15+15,0,7*15+15,266,(74-67)*15+15,0,17*15+15,266,(94-67)*15+15,133,(50-34)*15+15,133,(44-34)*15+15,266,(76-67)*15+15,133,(39-34)*15+15,133,(37-34)*15+15,0,28*15+15,133,(59-34)*15+15,0,3*15+15,0,15*15+15,0,30*15+15,133,(34-34)*15+15,266,(81-67)*15+15,133,(54-34)*15+15,133,(45-34)*15+15,266,(69-67)*15+15,266,(68-67)*15+15,0,20*15+15,266,(85-67)*15+15,0,19*15+15,0,29*15+15,266,(79-67)*15+15,133,(63-34)*15+15,133,(38-34)*15+15,266,(87-67)*15+15,133,(66-34)*15+15,0,10*15+15,133,(42-34)*15+15,266,(75-67)*15+15,133,(48-34)*15+15,266,(93-67)*15+15,133,(56-34)*15+15,266,(99-67)*15+15,0,12*15+15,0,27*15+15,266,(73-67)*15+15,133,(49-34)*15+15,0,18*15+15,1477307416
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,767,170,937,222,911,210,730,225,756,211,884,251,897,261,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,756,197,694,183,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,266,315,133,495,0,165,524,59,266,135,684,154,266,405,866,273,870,234,957,198,836,175,266,105,133,240,0,285,1477308332
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,767,170,937,222,911,210,730,225,756,211,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,756,197,694,183,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,266,315,133,495,0,165,524,59,266,135,684,154,266,405,866,273,870,234,957,198,836,175,266,105,133,240,0,285,1477308347
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,767,170,937,222,911,210,730,225,756,211,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,756,197,694,183,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,266,315,133,495,0,165,524,59,543,99,668,156,266,405,866,273,870,234,957,198,836,175,266,105,133,240,0,285,1477308362
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,767,170,937,222,911,210,730,225,756,211,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,756,197,694,183,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,266,315,133,495,0,165,524,59,543,99,668,156,266,405,866,273,870,234,957,198,836,175,905,261,133,240,0,285,1477308377
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,767,170,937,222,911,210,730,225,756,211,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,756,197,694,183,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,266,315,133,495,0,165,524,59,543,99,668,156,266,405,866,273,870,234,957,198,836,175,905,261,133,240,0,285,1477308392
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,435,279,830,127,425,292,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,767,170,937,222,911,210,730,225,756,211,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,756,197,694,183,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,266,315,133,495,0,165,524,59,543,99,668,156,266,405,866,273,870,234,957,198,836,175,905,261,133,240,0,285,1477308407
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,767,170,937,222,911,210,730,225,756,211,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,756,197,694,183,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,266,315,133,495,0,165,524,59,543,99,668,156,266,405,866,273,870,234,957,198,836,175,905,261,133,240,0,285,1477308422
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,625,136,935,234,774,184,687,146,937,222,911,210,730,225,756,211,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,756,197,694,183,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,266,315,514,115,0,165,524,59,543,99,591,120,266,405,866,273,870,234,957,198,836,175,905,261,133,240,0,285,1477308437
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,266,315,514,115,0,165,524,59,543,99,591,120,266,405,866,273,870,234,957,198,836,175,905,261,133,240,0,285,1477308452
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,266,420,133,255,411,190,266,150,420,223,776,38,706,38,133,390,437,238,0,240,0,465,414,206,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,266,315,514,115,507,132,524,59,543,99,591,120,266,405,866,273,870,234,957,198,836,175,905,261,133,240,0,285,1477308467
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,266,420,482,194,467,251,900,290,420,223,776,38,706,38,133,390,437,238,0,240,0,465,414,206,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,266,315,514,115,507,132,524,59,543,99,591,120,266,405,866,273,870,234,957,198,836,175,905,261,133,240,0,285,1477308482
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,447,168,482,194,467,251,900,290,420,223,776,38,706,38,133,390,437,238,516,264,449,150,414,206,266,225,415,182,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,266,315,514,115,507,132,524,59,543,99,591,120,266,405,866,273,870,234,957,198,836,175,905,261,133,240,0,285,1477308497
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,447,168,482,194,467,251,900,290,420,223,776,38,706,38,133,390,437,238,516,264,454,152,414,206,266,225,415,182,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,840,336,514,115,507,132,524,59,543,99,591,120,860,285,866,273,870,234,957,198,836,175,905,261,133,240,0,285,1477308512
917,128,266,165,577,29,947,111,600,371,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,447,168,482,194,467,251,900,290,420,223,776,38,706,38,134,390,437,238,516,264,454,152,414,206,266,225,415,182,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,866,336,514,115,507,132,524,59,543,99,591,120,860,285,866,273,870,234,957,198,836,175,905,261,455,94,0,285,1477308527
917,128,266,165,577,29,947,111,600,371,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,279,283,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,447,168,482,194,467,251,900,290,420,223,776,38,706,38,483,224,437,238,516,264,454,152,414,206,421,129,415,182,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,866,336,514,115,507,132,524,59,543,99,591,120,860,285,866,273,870,234,957,198,836,175,905,261,455,94,0,285,1477308542
917,128,266,165,577,29,947,111,600,371,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,438,83,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,447,168,482,194,467,251,900,290,420,223,776,38,706,38,483,224,437,238,516,264,454,152,414,206,437,121,415,182,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,866,336,514,115,507,132,524,59,543,99,591,120,860,285,866,273,870,234,957,198,836,175,905,261,455,94,0,285,1477308557
917,128,266,165,577,29,947,111,600,371,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,528,280,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,438,83,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,447,168,482,194,467,251,900,290,420,223,776,38,706,38,483,224,437,238,516,264,454,152,414,206,437,121,415,182,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,866,336,514,115,507,132,524,59,543,99,591,120,860,285,866,273,870,234,957,198,836,175,905,261,455,94,423,102,1477308572
917,128,266,165,577,29,947,111,600,371,133,300,580,306,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,528,280,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,438,83,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,447,168,482,194,467,251,900,290,420,223,776,38,706,38,483,224,437,238,516,264,454,152,414,206,437,121,415,182,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,508,160,514,115,507,132,524,59,543,99,591,120,860,285,866,273,870,234,957,198,836,175,905,261,455,94,423,102,1477308587
917,128,442,388,577,29,947,111,889,310,894,460,580,306,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,528,280,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,578,438,645,33,856,37,875,13,907,53,940,40,484,439,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,438,83,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,447,168,482,194,467,251,900,290,420,223,776,38,706,38,483,224,437,238,516,264,454,152,414,206,437,121,415,182,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,482,504,514,115,507,132,524,59,543,99,591,120,860,285,866,273,870,234,957,198,836,175,905,261,455,94,423,102,1477308602
917,128,640,409,577,29,947,111,889,310,679,419,580,306,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,528,280,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,616,432,645,33,856,37,875,13,907,53,940,40,876,388,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,438,83,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,447,168,482,194,467,251,900,290,420,223,776,38,706,38,483,224,437,238,516,264,454,152,414,206,437,121,415,182,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,482,504,514,115,507,132,524,59,543,99,591,120,860,285,866,273,870,234,957,198,836,175,905,261,455,94,423,102,1477308617
917,128,640,409,577,29,947,111,889,310,678,419,580,306,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,528,280,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,616,432,645,33,856,37,875,13,907,53,940,40,383,75,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,438,83,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,447,168,482,194,467,251,900,290,420,223,776,38,706,38,483,224,437,238,516,264,454,152,414,206,437,121,415,182,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,499,107,514,115,507,132,524,59,543,99,591,120,860,285,866,273,870,234,957,198,836,175,905,261,455,94,423,102,1477308632
917,128,640,409,577,29,947,111,889,310,678,419,580,306,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,423,275,830,127,404,262,852,114,682,69,699,83,528,280,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,616,432,645,33,856,37,875,13,907,53,940,40,383,75,625,136,935,234,700,156,652,161,937,222,911,210,730,225,750,210,884,251,438,83,789,16,514,83,449,71,951,249,646,57,637,71,898,223,954,261,732,191,676,179,558,71,737,26,447,168,482,194,467,251,900,290,420,223,776,38,706,38,483,224,437,238,516,264,454,152,414,206,437,121,415,182,869,209,904,197,811,222,875,192,839,199,795,237,811,249,904,188,879,177,863,220,499,107,513,116,507,132,524,59,543,99,591,120,860,285,866,273,870,234,957,198,836,175,905,261,455,94,423,102,1477308636
