0,24*15+15,266,(70-67)*15+15,266,(97-67)*15+15,266,(98-67)*15+15,0,32*15+15,266,(74-67)*15+15,266,(83-67)*15+15,266,(79-67)*15+15,0,3*15+15,133,(42-34)*15+15,0,7*15+15,0,0*15+15,266,(86-67)*15+15,133,(34-34)*15+15,0,9*15+15,133,(65-34)*15+15,0,16*15+15,0,21*15+15,133,(55-34)*15+15,133,(57-34)*15+15,133,(37-34)*15+15,0,22*15+15,133,(49-34)*15+15,133,(59-34)*15+15,133,(60-34)*15+15,0,19*15+15,0,8*15+15,133,(50-34)*15+15,266,(82-67)*15+15,266,(88-67)*15+15,266,(73-67)*15+15,266,(89-67)*15+15,133,(35-34)*15+15,266,(94-67)*15+15,0,26*15+15,133,(64-34)*15+15,133,(45-34)*15+15,266,(78-67)*15+15,266,(68-67)*15+15,0,13*15+15,133,(54-34)*15+15,0,2*15+15,266,(80-67)*15+15,0,5*15+15,266,(81-67)*15+15,133,(44-34)*15+15,133,(51-34)*15+15,266,(99-67)*15+15,266,(87-67)*15+15,0,20*15+15,133,(41-34)*15+15,0,23*15+15,266,(85-67)*15+15,266,(77-67)*15+15,266,(91-67)*15+15,133,(36-34)*15+15,266,(92-67)*15+15,133,(39-34)*15+15,266,(69-67)*15+15,133,(61-34)*15+15,0,29*15+15,0,27*15+15,266,(71-67)*15+15,133,(63-34)*15+15,133,(40-34)*15+15,266,(72-67)*15+15,133,(58-34)*15+15,266,(96-67)*15+15,0,11*15+15,0,15*15+15,133,(66-34)*15+15,0,1*15+15,0,30*15+15,0,31*15+15,133,(47-34)*15+15,0,25*15+15,266,(67-67)*15+15,0,6*15+15,266,(90-67)*15+15,266,(84-67)*15+15,0,17*15+15,133,(56-34)*15+15,266,(93-67)*15+15,133,(46-34)*15+15,133,(52-34)*15+15,0,10*15+15,0,33*15+15,0,4*15+15,266,(95-67)*15+15,266,(75-67)*15+15,133,(38-34)*15+15,133,(43-34)*15+15,266,(76-67)*15+15,133,(53-34)*15+15,0,12*15+15,0,18*15+15,0,28*15+15,133,(62-34)*15+15,133,(48-34)*15+15,0,14*15+15,1477304325
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,133,480,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,0,300,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,542,376,266,30,0,210,133,315,0,45,762,304,0,90,809,333,133,165,133,270,266,495,639,414,0,315,133,120,0,360,647,269,266,165,266,375,133,45,266,390,133,90,760,508,133,420,0,450,0,420,266,75,133,450,133,105,266,90,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,812,495,943,476,833,525,266,270,789,472,133,345,266,405,133,195,133,285,892,486,0,510,648,250,703,251,266,135,133,75,133,150,507,320,133,300,860,479,0,285,0,435,133,435,133,225,0,225,1477304797
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,133,480,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,0,300,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,542,376,266,30,0,210,133,315,0,45,762,304,0,90,809,333,133,165,133,270,266,495,639,414,0,315,133,120,0,360,647,269,266,165,266,375,133,45,266,390,133,90,760,508,133,420,0,450,0,420,266,75,133,450,133,105,266,90,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,812,495,950,473,833,525,266,270,789,472,771,530,266,405,133,195,133,285,892,486,0,510,648,250,703,251,266,135,133,75,133,150,507,320,133,300,860,479,0,285,0,435,133,435,133,225,0,225,1477304812
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,133,480,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,0,300,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,542,376,266,30,0,210,133,315,0,45,762,304,0,90,809,333,133,165,133,270,266,495,639,414,0,315,133,120,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,266,90,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,266,270,830,496,845,512,266,405,133,195,133,285,933,491,0,510,648,250,703,251,266,135,133,75,133,150,507,320,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477304827
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,133,480,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,0,300,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,542,376,266,30,0,210,133,315,0,45,762,304,0,90,809,333,133,165,133,270,266,495,639,414,0,315,133,120,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,266,90,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,266,270,830,496,843,508,266,405,931,423,133,285,933,491,0,510,648,250,703,251,266,135,133,75,133,150,507,320,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477304842
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,133,480,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,0,300,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,809,333,133,165,133,270,266,495,639,414,0,315,133,120,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,266,90,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,266,270,830,496,843,508,266,405,818,395,133,285,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477304857
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,133,480,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,0,300,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,809,333,133,165,133,270,266,495,578,395,0,315,133,120,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,266,90,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,133,285,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477304872
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,133,480,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,809,333,133,165,133,270,266,495,578,395,0,315,538,363,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,266,90,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,133,285,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477304887
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,133,480,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,809,333,133,165,133,270,266,495,578,395,0,315,527,363,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,490,145,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,133,285,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477304902
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,636,415,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,809,333,133,165,133,270,266,495,538,355,0,315,527,363,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,490,145,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,133,285,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477304917
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,621,404,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,809,333,133,165,133,270,266,495,459,371,0,315,471,317,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,490,145,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,889,300,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477304932
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,621,404,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,802,303,133,165,133,270,266,495,459,371,0,315,471,317,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,490,145,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,888,360,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477304947
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,621,404,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,802,303,133,165,133,270,266,495,459,371,0,315,471,317,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,490,145,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,888,360,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477304962
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,621,404,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,802,303,133,165,133,270,266,495,459,371,0,315,471,317,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,490,145,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,888,360,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477304977
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,621,404,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,802,303,133,165,133,270,266,495,459,371,0,315,471,317,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,490,145,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,888,360,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477304991
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,621,404,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,802,303,133,165,133,270,266,495,459,371,0,315,471,317,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,490,145,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,888,360,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477305007
523,451,266,60,266,465,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,621,404,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,802,303,133,165,133,270,266,495,459,371,0,315,471,317,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,490,145,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,888,360,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477305022
523,451,266,60,889,33,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,621,404,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,0,135,133,255,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,802,303,133,165,133,270,633,58,459,371,0,315,471,317,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,490,145,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,888,360,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477305037
523,451,266,60,889,33,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,0,150,621,404,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,0,135,809,16,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,802,303,133,165,133,270,633,58,459,371,0,315,471,317,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,490,145,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,888,360,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477305052
523,451,266,60,889,33,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,767,87,621,404,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,893,136,809,16,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,802,303,133,165,133,270,633,58,459,371,0,315,471,317,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,490,145,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,133,210,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,888,360,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477305067
523,451,266,60,889,33,416,554,0,495,266,120,266,255,921,34,0,60,133,135,419,500,454,551,528,544,458,567,772,88,621,404,0,255,0,330,918,54,417,525,133,60,0,345,133,240,133,390,133,405,739,186,856,108,809,16,425,472,266,330,425,457,414,539,133,30,266,420,0,405,133,465,558,528,714,394,266,30,0,210,133,315,0,45,762,304,0,90,802,303,133,165,133,270,572,50,459,371,0,315,471,317,0,360,647,269,266,165,266,375,133,45,266,390,133,90,854,456,133,420,0,450,0,420,266,75,133,450,133,105,421,202,133,375,266,450,0,180,0,240,844,176,0,30,0,465,0,480,919,154,0,390,952,512,950,473,867,521,946,524,830,496,843,508,266,405,818,395,888,360,933,491,0,510,648,250,703,251,266,135,133,75,133,150,773,395,133,300,910,476,0,285,0,435,133,435,133,225,0,225,1477305082
