266,(77-67)*15+15,266,(94-67)*15+15,266,(82-67)*15+15,266,(78-67)*15+15,266,(68-67)*15+15,133,(48-34)*15+15,0,25*15+15,266,(89-67)*15+15,266,(72-67)*15+15,266,(91-67)*15+15,266,(84-67)*15+15,133,(57-34)*15+15,133,(54-34)*15+15,0,8*15+15,266,(90-67)*15+15,266,(97-67)*15+15,0,31*15+15,266,(96-67)*15+15,133,(37-34)*15+15,0,33*15+15,0,23*15+15,133,(60-34)*15+15,266,(67-67)*15+15,0,14*15+15,0,1*15+15,133,(66-34)*15+15,0,2*15+15,266,(71-67)*15+15,0,13*15+15,133,(36-34)*15+15,133,(41-34)*15+15,266,(76-67)*15+15,0,0*15+15,133,(62-34)*15+15,266,(79-67)*15+15,0,9*15+15,0,19*15+15,133,(45-34)*15+15,133,(50-34)*15+15,0,16*15+15,133,(44-34)*15+15,133,(49-34)*15+15,0,22*15+15,133,(55-34)*15+15,0,12*15+15,0,5*15+15,133,(42-34)*15+15,266,(98-67)*15+15,133,(43-34)*15+15,133,(34-34)*15+15,0,28*15+15,266,(85-67)*15+15,266,(73-67)*15+15,133,(56-34)*15+15,266,(99-67)*15+15,0,32*15+15,133,(61-34)*15+15,0,26*15+15,0,6*15+15,133,(51-34)*15+15,133,(38-34)*15+15,133,(52-34)*15+15,0,17*15+15,266,(95-67)*15+15,266,(70-67)*15+15,0,10*15+15,133,(35-34)*15+15,0,7*15+15,133,(58-34)*15+15,266,(75-67)*15+15,266,(88-67)*15+15,266,(86-67)*15+15,133,(39-34)*15+15,0,29*15+15,133,(63-34)*15+15,133,(64-34)*15+15,0,18*15+15,0,15*15+15,266,(69-67)*15+15,133,(65-34)*15+15,266,(93-67)*15+15,133,(47-34)*15+15,133,(46-34)*15+15,266,(81-67)*15+15,266,(87-67)*15+15,0,3*15+15,133,(40-34)*15+15,0,4*15+15,266,(74-67)*15+15,0,24*15+15,133,(53-34)*15+15,266,(92-67)*15+15,266,(80-67)*15+15,0,11*15+15,0,21*15+15,266,(83-67)*15+15,0,30*15+15,133,(59-34)*15+15,0,20*15+15,0,27*15+15,1465900353
925,453,861,10,545,116,941,387,760,522,960,198,624,512,640,80,678,122,888,401,918,34,862,35,790,38,939,437,642,97,773,330,531,493,764,59,489,518,843,50,683,405,693,387,482,435,715,441,636,109,559,326,470,113,590,90,900,424,414,64,771,345,751,19,444,42,885,19,582,109,801,317,894,307,917,323,830,355,511,130,939,95,878,94,941,111,940,78,878,112,748,216,719,136,717,150,887,349,592,131,858,331,634,176,586,158,887,249,655,56,526,55,859,235,911,233,745,281,710,316,747,481,517,284,521,388,500,375,440,351,412,401,491,329,510,411,553,398,569,381,569,367,558,428,436,420,428,387,413,375,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,790,548,444,303,550,341,590,33,513,305,582,305,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901221
925,453,861,10,545,116,941,387,760,522,960,198,624,512,649,81,678,122,888,401,918,34,862,35,790,38,939,437,642,97,773,330,531,493,764,59,489,518,843,50,683,405,693,387,482,435,715,441,559,81,559,326,470,113,495,76,900,424,414,64,771,345,751,19,444,42,885,19,446,93,801,317,894,307,917,323,830,355,498,135,939,95,878,94,941,111,940,78,878,112,748,216,719,136,717,150,887,349,576,139,858,331,634,176,586,158,887,249,655,56,526,55,859,235,911,233,745,281,710,316,747,481,517,284,521,388,500,375,440,351,412,401,491,329,510,411,553,398,569,381,569,367,558,428,436,420,428,387,413,375,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,790,548,444,303,550,341,590,33,513,305,582,305,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901236
925,453,861,10,545,116,941,387,760,522,960,198,624,512,649,81,665,122,888,401,918,34,862,35,790,38,939,437,548,72,773,330,531,493,764,59,489,518,843,50,683,405,693,387,482,435,715,441,600,105,559,326,470,113,495,76,900,424,414,64,771,345,751,19,444,42,885,19,446,93,801,317,894,307,917,323,830,355,498,135,939,95,878,94,941,111,940,78,878,112,748,216,719,136,717,150,887,349,576,139,858,331,634,176,586,158,887,249,598,59,526,55,859,235,911,233,745,281,710,316,747,481,517,284,521,388,500,375,440,351,412,401,491,329,510,411,553,398,569,381,569,367,558,428,436,420,428,387,413,375,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,790,548,444,303,550,341,594,40,513,305,582,305,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901251
925,453,861,10,545,116,941,387,760,522,960,198,624,512,649,81,665,122,888,401,918,34,862,35,790,38,939,437,548,72,773,330,531,493,764,59,489,518,843,50,683,405,693,387,482,435,715,441,600,105,559,326,470,113,495,76,900,424,414,64,771,345,751,19,444,42,885,19,446,93,801,317,894,307,917,323,830,355,498,135,939,95,878,94,941,111,940,78,878,112,748,216,719,136,717,150,887,349,576,139,858,331,634,176,586,158,887,249,598,59,526,55,859,235,911,233,745,281,710,316,747,481,581,203,521,388,500,375,440,351,412,401,491,329,510,411,553,398,569,381,569,367,558,428,436,420,428,387,413,375,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,790,548,444,303,550,341,594,40,513,305,582,305,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901266
925,453,861,10,545,116,941,387,760,522,960,198,624,512,649,81,665,122,888,401,918,34,862,35,790,38,939,437,548,72,773,330,531,493,764,59,489,518,843,50,683,405,693,387,482,435,715,441,600,105,472,315,470,113,495,76,900,424,414,64,771,345,751,19,444,42,885,19,446,93,801,317,894,307,917,323,830,355,498,135,939,95,878,94,941,111,940,78,878,112,748,216,719,136,717,150,887,349,576,139,858,331,634,176,586,158,887,249,598,59,526,55,859,235,911,233,745,281,710,316,747,481,581,203,521,388,500,375,440,351,412,401,440,300,510,411,553,398,569,381,569,367,558,428,436,420,428,387,413,375,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,790,548,423,280,550,341,594,40,516,272,548,284,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901281
925,453,861,10,545,116,941,387,760,522,960,198,624,512,649,81,665,122,888,401,918,34,862,35,790,38,939,437,548,72,773,330,531,493,764,59,489,518,843,50,683,405,693,387,482,435,715,441,600,105,469,316,470,113,495,76,900,424,414,64,771,345,751,19,444,42,885,19,446,93,801,317,894,307,917,323,830,355,498,135,939,95,878,94,941,111,940,78,878,112,748,216,719,136,717,150,887,349,576,139,858,331,634,176,586,158,887,249,598,59,526,55,859,235,911,233,745,281,710,316,747,481,581,203,570,375,500,375,440,351,412,401,440,300,510,411,556,401,569,363,566,350,558,428,436,420,428,387,413,375,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,790,548,423,280,510,333,594,40,516,272,548,284,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901296
925,453,861,10,545,116,941,387,760,522,960,198,624,512,649,81,665,122,888,401,918,34,862,35,790,38,939,437,548,72,773,330,531,493,764,59,489,518,843,50,683,405,693,387,482,435,715,441,600,105,469,316,470,113,495,76,900,424,414,64,771,345,751,19,444,42,885,19,446,93,801,317,894,307,917,323,830,355,498,135,939,95,878,94,941,111,940,78,878,112,748,216,719,136,717,150,887,349,576,139,858,331,634,176,586,158,887,249,598,59,526,55,859,235,911,233,745,281,710,316,576,223,581,203,570,375,500,375,440,351,412,401,440,300,510,411,556,401,569,363,566,350,558,428,436,420,428,387,413,375,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,790,548,423,280,510,333,594,40,516,272,548,284,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901311
925,453,861,10,545,116,941,387,760,522,960,198,598,515,649,81,665,122,888,401,918,34,862,35,790,38,939,437,548,72,773,330,531,497,764,59,489,518,843,50,683,405,693,387,482,435,715,441,600,105,469,316,470,113,495,76,900,424,414,64,771,345,751,19,444,42,885,19,446,93,801,317,894,307,917,323,830,355,498,135,939,95,878,94,941,111,940,78,878,112,748,216,719,136,717,150,887,349,576,139,858,331,634,176,586,158,887,249,598,59,526,55,859,235,911,233,745,281,710,316,572,222,581,203,570,375,500,375,440,351,412,401,440,300,510,411,556,401,569,363,566,350,558,428,436,420,428,387,413,375,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,660,536,423,280,510,333,594,40,516,272,548,284,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901326
925,453,861,10,545,116,941,387,760,522,960,198,598,515,649,81,665,122,888,401,918,34,862,35,790,38,939,437,548,72,773,330,531,497,764,59,489,518,843,50,683,405,693,387,482,435,715,441,600,105,469,316,470,113,495,76,900,424,414,64,771,345,751,19,444,42,885,19,446,93,801,317,894,307,917,323,830,355,498,135,939,95,878,94,941,111,940,78,878,112,748,216,719,136,717,150,887,349,576,139,858,331,634,176,586,158,887,249,598,59,526,55,859,235,911,233,745,281,710,316,572,222,581,203,570,375,500,375,440,351,412,401,440,300,510,411,556,401,569,363,566,350,558,428,436,420,428,387,413,375,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,651,533,423,280,510,333,594,40,516,272,548,284,708,241,743,260,845,171,794,201,775,231,788,295,452,195,466,215,1465901341
925,453,861,10,545,116,941,387,760,522,960,198,598,515,649,81,665,122,888,401,918,34,862,35,790,38,939,437,548,72,773,330,531,497,764,59,489,518,843,50,683,405,693,387,482,435,715,441,600,105,469,316,470,113,495,76,900,424,414,64,771,345,751,19,444,42,885,19,446,93,801,317,894,307,917,323,830,355,498,135,939,95,878,94,941,111,940,78,878,112,748,216,719,136,717,150,887,349,576,139,858,331,634,176,586,158,887,249,598,59,526,55,859,235,911,233,745,281,710,316,572,222,581,203,570,375,500,375,440,351,412,401,440,300,510,411,556,401,569,363,566,350,558,428,436,420,428,387,413,375,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,651,533,423,280,510,333,594,40,516,272,548,284,708,241,743,260,845,171,794,201,775,231,788,295,452,195,466,215,1465901346
